lengths,returns
17,15.705680661607312
26,22.995685419484467
23,20.638571635634445
14,13.12541872310217
8,7.72553055720799
26,22.995685419484467
25,22.21786406008532
12,11.361512828387072
18,16.54862385499124
20,18.209306240276913
10,9.561792499119552
12,11.361512828387072
83,56.576867320818785
30,26.02996266117195
17,15.705680661607312
16,14.854222890512437
12,11.361512828387072
26,22.995685419484467
16,14.854222890512437
10,9.561792499119552
46,37.01763687967674
10,9.561792499119552
11,10.466174574128356
29,25.282790566840355
30,26.02996266117195
12,11.361512828387072
44,35.73883979152815
35,29.655230500043047
17,15.705680661607312
14,13.12541872310217
18,16.54862385499124
18,16.54862385499124
13,12.247897700103202
11,10.466174574128356
15,13.994164535871148
31,26.76966303456023
9,8.64827525163591
16,14.854222890512437
22,19.8369410460954
14,13.12541872310217
19,17.383137616441328
18,16.54862385499124
11,10.466174574128356
19,17.383137616441328
14,13.12541872310217
22,19.8369410460954
26,22.995685419484467
18,16.54862385499124
27,23.76572856528962
31,26.76966303456023
11,10.466174574128356
18,16.54862385499124
14,13.12541872310217
12,11.361512828387072
19,17.383137616441328
14,13.12541872310217
22,19.8369410460954
35,29.655230500043047
15,13.994164535871148
11,10.466174574128356
62,46.37317747928146
9,8.64827525163591
22,19.8369410460954
40,33.10282414303194
14,13.12541872310217
14,13.12541872310217
26,22.995685419484467
34,28.944677272770754
10,9.561792499119552
34,28.944677272770754
15,13.994164535871148
33,28.22694674017248
14,13.12541872310217
12,11.361512828387072
21,19.027213177874142
41,33.77179590160162
13,12.247897700103202
27,23.76572856528962
38,31.744540498961268
23,20.638571635634445
13,12.247897700103202
14,13.12541872310217
11,10.466174574128356
21,19.027213177874142
13,12.247897700103202
26,22.995685419484467
9,8.64827525163591
17,15.705680661607312
14,13.12541872310217
13,12.247897700103202
36,30.358678195042614
19,17.383137616441328
22,19.8369410460954
13,12.247897700103202
11,10.466174574128356
10,9.561792499119552
18,16.54862385499124
21,19.027213177874142
37,31.05509141309219
9,8.64827525163591
12,11.361512828387072
39,32.42709509397166
12,11.361512828387072
18,16.54862385499124
40,33.10282414303194
27,23.76572856528962
12,11.361512828387072
33,28.22694674017248
23,20.638571635634445
32,27.501966404214627
30,26.02996266117195
9,8.64827525163591
15,13.994164535871148
13,12.247897700103202
17,15.705680661607312
51,40.10439935338387
33,28.22694674017248
14,13.12541872310217
37,31.05509141309219
36,30.358678195042614
42,34.4340779425856
12,11.361512828387072
14,13.12541872310217
13,12.247897700103202
17,15.705680661607312
24,21.4321859192781
9,8.64827525163591
11,10.466174574128356
58,44.1733861452136
39,32.42709509397166
25,22.21786406008532
23,20.638571635634445
14,13.12541872310217
54,41.88335858818901
24,21.4321859192781
12,11.361512828387072
16,14.854222890512437
27,23.76572856528962
22,19.8369410460954
18,16.54862385499124
16,14.854222890512437
29,25.282790566840355
45,36.38145139361287
33,28.22694674017248
28,24.528071279636723
10,9.561792499119552
25,22.21786406008532
35,29.655230500043047
19,17.383137616441328
16,14.854222890512437
12,11.361512828387072
24,21.4321859192781
10,9.561792499119552
28,24.528071279636723
18,16.54862385499124
15,13.994164535871148
18,16.54862385499124
24,21.4321859192781
25,22.21786406008532
32,27.501966404214627
9,8.64827525163591
12,11.361512828387072
12,11.361512828387072
11,10.466174574128356
13,12.247897700103202
16,14.854222890512437
24,21.4321859192781
21,19.027213177874142
19,17.383137616441328
20,18.209306240276913
41,33.77179590160162
34,28.944677272770754
15,13.994164535871148
41,33.77179590160162
36,30.358678195042614
18,16.54862385499124
12,11.361512828387072
14,13.12541872310217
20,18.209306240276913
10,9.561792499119552
25,22.21786406008532
28,24.528071279636723
14,13.12541872310217
18,16.54862385499124
11,10.466174574128356
19,17.383137616441328
43,35.08973716315975
24,21.4321859192781
11,10.466174574128356
32,27.501966404214627
12,11.361512828387072
13,12.247897700103202
15,13.994164535871148
16,14.854222890512437
28,24.528071279636723
14,13.12541872310217
32,27.501966404214627
50,39.49939328624633
29,25.282790566840355
59,44.73165228376146
13,12.247897700103202
24,21.4321859192781
35,29.655230500043047
14,13.12541872310217
31,26.76966303456023
18,16.54862385499124
22,19.8369410460954
29,25.282790566840355
28,24.528071279636723
26,22.995685419484467
12,11.361512828387072
19,17.383137616441328
23,20.638571635634445
21,19.027213177874142
46,37.01763687967674
18,16.54862385499124
13,12.247897700103202
17,15.705680661607312
17,15.705680661607312
21,19.027213177874142
10,9.561792499119552
13,12.247897700103202
14,13.12541872310217
15,13.994164535871148
25,22.21786406008532
14,13.12541872310217
39,32.42709509397166
21,19.027213177874142
39,32.42709509397166
31,26.76966303456023
16,14.854222890512437
12,11.361512828387072
20,18.209306240276913
18,16.54862385499124
18,16.54862385499124
25,22.21786406008532
54,41.88335858818901
40,33.10282414303194
11,10.466174574128356
29,25.282790566840355
15,13.994164535871148
39,32.42709509397166
11,10.466174574128356
23,20.638571635634445
53,41.29632180625153
18,16.54862385499124
11,10.466174574128356
69,50.016297010080066
31,26.76966303456023
28,24.528071279636723
46,37.01763687967674
22,19.8369410460954
13,12.247897700103202
17,15.705680661607312
17,15.705680661607312
12,11.361512828387072
19,17.383137616441328
24,21.4321859192781
19,17.383137616441328
14,13.12541872310217
14,13.12541872310217
14,13.12541872310217
56,43.03987975228405
24,21.4321859192781
12,11.361512828387072
10,9.561792499119552
35,29.655230500043047
15,13.994164535871148
26,22.995685419484467
10,9.561792499119552
25,22.21786406008532
43,35.08973716315975
18,16.54862385499124
33,28.22694674017248
14,13.12541872310217
40,33.10282414303194
29,25.282790566840355
26,22.995685419484467
22,19.8369410460954
11,10.466174574128356
17,15.705680661607312
13,12.247897700103202
20,18.209306240276913
14,13.12541872310217
27,23.76572856528962
42,34.4340779425856
47,37.647460510879974
21,19.027213177874142
34,28.944677272770754
18,16.54862385499124
11,10.466174574128356
19,17.383137616441328
44,35.73883979152815
42,34.4340779425856
21,19.027213177874142
17,15.705680661607312
12,11.361512828387072
29,25.282790566840355
70,50.51613403997926
24,21.4321859192781
21,19.027213177874142
12,11.361512828387072
9,8.64827525163591
31,26.76966303456023
47,37.647460510879974
12,11.361512828387072
20,18.209306240276913
21,19.027213177874142
18,16.54862385499124
16,14.854222890512437
31,26.76966303456023
89,59.117982557745016
10,9.561792499119552
22,19.8369410460954
38,31.744540498961268
16,14.854222890512437
28,24.528071279636723
23,20.638571635634445
19,17.383137616441328
15,13.994164535871148
15,13.994164535871148
19,17.383137616441328
25,22.21786406008532
23,20.638571635634445
10,9.561792499119552
58,44.1733861452136
10,9.561792499119552
50,39.49939328624633
41,33.77179590160162
27,23.76572856528962
21,19.027213177874142
10,9.561792499119552
14,13.12541872310217
17,15.705680661607312
18,16.54862385499124
22,19.8369410460954
14,13.12541872310217
36,30.358678195042614
26,22.995685419484467
18,16.54862385499124
18,16.54862385499124
14,13.12541872310217
55,42.46452500230712
16,14.854222890512437
15,13.994164535871148
40,33.10282414303194
17,15.705680661607312
11,10.466174574128356
19,17.383137616441328
12,11.361512828387072
15,13.994164535871148
10,9.561792499119552
20,18.209306240276913
20,18.209306240276913
14,13.12541872310217
14,13.12541872310217
17,15.705680661607312
16,14.854222890512437
18,16.54862385499124
17,15.705680661607312
32,27.501966404214627
20,18.209306240276913
14,13.12541872310217
11,10.466174574128356
38,31.744540498961268
11,10.466174574128356
10,9.561792499119552
12,11.361512828387072
48,38.27098590577118
20,18.209306240276913
14,13.12541872310217
56,43.03987975228405
15,13.994164535871148
33,28.22694674017248
24,21.4321859192781
58,44.1733861452136
14,13.12541872310217
15,13.994164535871148
35,29.655230500043047
30,26.02996266117195
25,22.21786406008532
25,22.21786406008532
18,16.54862385499124
18,16.54862385499124
12,11.361512828387072
36,30.358678195042614
19,17.383137616441328
41,33.77179590160162
32,27.501966404214627
31,26.76966303456023
11,10.466174574128356
25,22.21786406008532
55,42.46452500230712
25,22.21786406008532
16,14.854222890512437
12,11.361512828387072
33,28.22694674017248
26,22.995685419484467
16,14.854222890512437
14,13.12541872310217
37,31.05509141309219
20,18.209306240276913
18,16.54862385499124
25,22.21786406008532
30,26.02996266117195
38,31.744540498961268
19,17.383137616441328
14,13.12541872310217
20,18.209306240276913
12,11.361512828387072
12,11.361512828387072
22,19.8369410460954
16,14.854222890512437
21,19.027213177874142
29,25.282790566840355
32,27.501966404214627
30,26.02996266117195
12,11.361512828387072
9,8.64827525163591
39,32.42709509397166
12,11.361512828387072
14,13.12541872310217
10,9.561792499119552
13,12.247897700103202
13,12.247897700103202
18,16.54862385499124
12,11.361512828387072
15,13.994164535871148
12,11.361512828387072
14,13.12541872310217
20,18.209306240276913
15,13.994164535871148
22,19.8369410460954
28,24.528071279636723
56,43.03987975228405
42,34.4340779425856
14,13.12541872310217
21,19.027213177874142
18,16.54862385499124
11,10.466174574128356
11,10.466174574128356
27,23.76572856528962
18,16.54862385499124
13,12.247897700103202
17,15.705680661607312
12,11.361512828387072
20,18.209306240276913
18,16.54862385499124
23,20.638571635634445
21,19.027213177874142
27,23.76572856528962
11,10.466174574128356
14,13.12541872310217
14,13.12541872310217
23,20.638571635634445
22,19.8369410460954
13,12.247897700103202
38,31.744540498961268
28,24.528071279636723
17,15.705680661607312
21,19.027213177874142
44,35.73883979152815
19,17.383137616441328
75,52.94133584143497
17,15.705680661607312
26,22.995685419484467
22,19.8369410460954
25,22.21786406008532
15,13.994164535871148
16,14.854222890512437
19,17.383137616441328
31,26.76966303456023
25,22.21786406008532
16,14.854222890512437
22,19.8369410460954
19,17.383137616441328
18,16.54862385499124
26,22.995685419484467
18,16.54862385499124
14,13.12541872310217
15,13.994164535871148
26,22.995685419484467
16,14.854222890512437
13,12.247897700103202
25,22.21786406008532
26,22.995685419484467
20,18.209306240276913
17,15.705680661607312
33,28.22694674017248
58,44.1733861452136
23,20.638571635634445
23,20.638571635634445
32,27.501966404214627
13,12.247897700103202
21,19.027213177874142
16,14.854222890512437
9,8.64827525163591
21,19.027213177874142
21,19.027213177874142
17,15.705680661607312
12,11.361512828387072
19,17.383137616441328
17,15.705680661607312
10,9.561792499119552
17,15.705680661607312
24,21.4321859192781
26,22.995685419484467
50,39.49939328624633
16,14.854222890512437
14,13.12541872310217
12,11.361512828387072
16,14.854222890512437
14,13.12541872310217
43,35.08973716315975
11,10.466174574128356
33,28.22694674017248
10,9.561792499119552
15,13.994164535871148
22,19.8369410460954
16,14.854222890512437
29,25.282790566840355
29,25.282790566840355
40,33.10282414303194
21,19.027213177874142
