lengths,returns
83,-46.556660705423376
85,-98.3387071720946
127,-128.7108738746734
94,-151.9179776997523
80,-68.48506331694652
67,-105.61586405761685
106,-53.54949103637686
82,-83.75723106636772
95,-8.956573357155268
113,-82.0832234437356
121,-137.31810509891514
100,24.884307143719912
113,-88.22213475918312
100,-180.6895664558456
106,-22.60935493997821
95,-34.91679368421118
114,-85.20311909421352
119,-54.58440625960206
95,-70.12248440498344
88,-18.284953927515968
128,-51.43932441818411
108,-37.476664118587806
100,26.87950367069204
163,-80.2366144894013
88,-37.30813148680716
77,-47.01358495189496
70,-76.56901423548082
83,-65.06932620373543
110,-148.14271862489298
106,-126.64983942894645
97,-55.68093181228917
98,-7.076675625859093
152,-21.463853204782378
125,-40.23793044952813
139,-7.831930944516336
90,-62.75560734035152
89,-34.67632741953007
133,-21.991661660996243
138,-26.820795372283072
100,-95.49132306001817
69,-43.92097914709583
113,-58.64453446557158
119,-23.322148566752826
185,-34.34631306747874
152,-39.73147246962949
126,-18.968607772006468
75,-40.83340216954378
128,-22.879491596214784
135,-71.23231911968439
124,-101.2040851060387
93,-50.39693736822443
89,-64.96565909610753
117,-18.408779999241208
83,-40.08414224479188
105,-66.91346107499768
73,-56.71983399234462
130,-21.062228536456566
79,-43.66012615540224
132,-74.19071464849134
106,-76.27961067674862
110,-62.896078725818825
106,-65.49161431739569
121,-74.65243190188879
134,-22.99626694017033
92,-81.51588921882318
110,1.6346731375506327
132,-97.36108625432982
101,-71.3424036864044
99,-81.01241904525264
115,-24.03954503252886
128,-31.91558597328391
114,-33.636112492927644
128,-22.908117843812406
138,-39.70897785451263
1000,38.27725203640175
98,-64.63144089725841
83,-86.82692742379332
126,-40.764974861488184
132,-52.19236018908484
94,-70.01750362663705
113,-85.78584064102593
95,-66.28162293912328
81,-26.9522165240277
122,-65.81695675279313
82,-18.629863285888156
76,-76.31054207431276
124,-28.062346780107134
97,-71.65842714997352
121,-27.962416509552398
63,-36.42919683651021
103,-122.17386201985457
110,-52.185200409588624
64,-59.75542907995251
127,-38.15458499365402
91,-49.151575290801915
152,-5.996571088548892
105,-89.97296459120548
117,-67.11991369248453
69,-59.915629588293946
107,-84.6537162845439
118,-103.25642939504971
113,-23.783696921540205
84,-60.59262134408111
128,-50.70526784778676
123,-117.305229562567
127,-13.941504812616412
126,-32.69292917129333
116,-54.7433164121569
95,-20.68369062583162
98,-60.130933373043135
98,-74.6159475159236
108,-138.96753219505848
119,4.891226704648505
94,-114.7225359491472
148,-14.753605507218172
156,-18.32762149634838
102,-5.261591875518227
122,6.553694357846745
89,-37.49445539058304
134,-55.341388660439705
127,-69.42586237074214
110,-68.9439953208764
136,-11.06556864121038
149,-13.564791033244642
113,12.58024868738446
127,-71.79126287614137
114,-114.67929932803939
129,-59.3439475931451
83,-32.59714318848947
112,-158.67346986689788
124,-96.1029764935638
126,-43.42556349839304
108,-168.49793510652302
107,-45.896370053121245
97,-4.599544960600113
141,-27.62994666463128
107,-52.30837475222798
110,-25.39393393191114
114,-13.210010524793558
98,1.7817005998137958
106,-22.78667152999741
96,22.688066839874207
86,-35.960855845517976
67,-51.16668504618709
107,-125.34571216051928
120,-64.26513850454135
169,-5.509574548170985
123,-29.271380963162567
133,-37.315516142344464
113,-22.923956625570742
87,-48.093945826245445
114,9.098002241068436
100,-62.80062637172597
107,-25.599345091277282
119,-19.043023267872602
103,-114.68445298104052
155,-13.730782719225534
128,-38.72793435468282
84,-54.989791243733706
110,-41.30100246481851
139,-17.79445860983681
136,-35.648244648875334
152,25.68949885345122
173,-10.92617804361392
94,-51.96720534425143
108,-16.821821419243886
131,7.1063149003494726
101,-52.89985254184741
124,-5.903270782542293
139,-14.048901968012402
117,-86.00524283035332
199,-17.563206517535896
116,-46.97606597125551
125,-53.90136558174862
117,-68.73917393858216
136,-13.912838929743769
153,-47.65832196219272
123,2.3478751245980938
97,27.753623135256834
107,13.263281568111932
72,-29.206308901910354
169,-18.203297768819553
115,-89.36299154057106
71,-55.30330404715662
140,-40.85921184962216
102,-60.813616882941524
139,4.471686694591019
103,-129.43629502018987
116,30.748515860763824
83,-0.6825435063462805
113,-31.129791597592476
140,9.580256044076535
138,-27.12360113394998
79,-26.08253884032573
95,-43.263900747649835
140,7.710308829070917
115,-31.706601241279245
160,4.38799995506147
110,-43.321876935238116
178,-4.535459568693577
176,-8.897174776276119
117,-61.59758778009759
108,-116.23067087543652
122,-30.518967640889205
191,-36.893301024725645
103,-85.26940072850182
117,-66.93780994736217
114,-24.306492014388006
131,-23.799608466706648
143,-12.140132037051474
100,-21.864007577900438
116,-47.44403438423045
215,-27.472467368794778
95,-1.7027831961553868
113,-25.926230664295975
166,-14.970441442737096
70,-39.63203423775869
115,-41.29703649204028
136,-8.671165106857867
125,-9.732379425487917
91,-18.2399638346402
105,-45.3053003788884
155,-25.445925520293997
104,-29.953389957732675
135,-17.477225697783542
91,3.0597323467750046
126,8.284044566232536
170,12.107857318921944
138,-11.542102614034983
153,-20.36174173788666
146,-36.0036092913729
115,-23.382353321062652
120,-38.56848016208651
137,6.244372976325835
76,-16.065884927637494
132,-17.885494254396367
80,-87.9420335912392
258,5.389735948626287
203,-25.813841386502045
161,-9.464720423339712
152,-39.65704259328648
142,-51.13888112897156
92,-55.27843040376708
137,2.7537664163962905
115,-22.325878186004307
210,-4.569738513680733
129,-53.77059646819493
138,-4.811620320685049
170,-35.49594581447723
113,-15.445458352626645
132,-30.828901889915084
231,7.188135355670816
116,-161.7894143607459
135,15.143476356553348
123,-13.58144312019129
154,10.998911734982379
381,9.936376248138275
330,-2.0256916571857815
129,-33.507984963917984
231,26.781557169328917
319,4.221863322711973
168,-56.44309419955181
97,-1.056215877442301
438,13.56544725657821
100,-3.581798522416041
123,5.197440628431781
148,-10.053047347345707
156,-7.795163672368344
940,17.437636743738484
119,-28.735758170794778
126,-7.592394380764112
154,-22.657953571518537
126,-95.97455552068995
210,6.233635197847295
730,16.00838075440785
89,-21.71010118908372
116,-33.393162618050404
249,7.315499151312839
170,-14.295113190685369
166,-5.991361945648066
256,4.314851671614108
253,10.07587630064696
174,-2.800463616897228
94,-5.833261400597658
146,5.2136931024733055
156,13.563310322440682
434,33.31393340693697
104,-11.424360923494817
184,2.4975484394090333
272,6.571968331958422
1000,22.437868308143464
206,-5.648751354118632
331,1.050507260111412
177,20.190136929915035
224,6.866463175416436
1000,11.110960239382939
1000,41.81633997771905
169,-16.309386821664283
227,-12.888285149476758
196,-24.550621980672307
346,20.675956639276322
1000,24.097257224650598
384,11.721236330423146
248,13.148202976980592
1000,34.0306784533643
