lengths,returns
16,14.854222890512437
60,45.284335760923845
32,27.501966404214627
19,17.383137616441328
13,12.247897700103202
9,8.64827525163591
22,19.8369410460954
10,9.561792499119552
20,18.209306240276913
13,12.247897700103202
26,22.995685419484467
10,9.561792499119552
54,41.88335858818901
18,16.54862385499124
16,14.854222890512437
26,22.995685419484467
29,25.282790566840355
13,12.247897700103202
24,21.4321859192781
16,14.854222890512437
11,10.466174574128356
18,16.54862385499124
76,53.41192248302062
12,11.361512828387072
41,33.77179590160162
15,13.994164535871148
15,13.994164535871148
20,18.209306240276913
35,29.655230500043047
9,8.64827525163591
16,14.854222890512437
20,18.209306240276913
16,14.854222890512437
17,15.705680661607312
32,27.501966404214627
21,19.027213177874142
20,18.209306240276913
21,19.027213177874142
20,18.209306240276913
12,11.361512828387072
9,8.64827525163591
8,7.72553055720799
25,22.21786406008532
15,13.994164535871148
13,12.247897700103202
19,17.383137616441328
26,22.995685419484467
22,19.8369410460954
17,15.705680661607312
23,20.638571635634445
13,12.247897700103202
18,16.54862385499124
38,31.744540498961268
16,14.854222890512437
13,12.247897700103202
31,26.76966303456023
15,13.994164535871148
9,8.64827525163591
17,15.705680661607312
14,13.12541872310217
27,23.76572856528962
13,12.247897700103202
38,31.744540498961268
77,53.87780325819041
19,17.383137616441328
11,10.466174574128356
22,19.8369410460954
81,55.695201837382704
31,26.76966303456023
17,15.705680661607312
27,23.76572856528962
20,18.209306240276913
50,39.49939328624633
22,19.8369410460954
17,15.705680661607312
40,33.10282414303194
74,52.465995799429265
20,18.209306240276913
24,21.4321859192781
9,8.64827525163591
34,28.944677272770754
36,30.358678195042614
40,33.10282414303194
24,21.4321859192781
39,32.42709509397166
16,14.854222890512437
13,12.247897700103202
70,50.51613403997926
20,18.209306240276913
23,20.638571635634445
26,22.995685419484467
30,26.02996266117195
24,21.4321859192781
19,17.383137616441328
13,12.247897700103202
14,13.12541872310217
25,22.21786406008532
28,24.528071279636723
19,17.383137616441328
32,27.501966404214627
13,12.247897700103202
25,22.21786406008532
13,12.247897700103202
12,11.361512828387072
19,17.383137616441328
19,17.383137616441328
18,16.54862385499124
16,14.854222890512437
16,14.854222890512437
19,17.383137616441328
43,35.08973716315975
13,12.247897700103202
48,38.27098590577118
14,13.12541872310217
19,17.383137616441328
20,18.209306240276913
23,20.638571635634445
21,19.027213177874142
29,25.282790566840355
17,15.705680661607312
11,10.466174574128356
23,20.638571635634445
15,13.994164535871148
58,44.1733861452136
29,25.282790566840355
18,16.54862385499124
28,24.528071279636723
20,18.209306240276913
28,24.528071279636723
103,64.48391852949266
14,13.12541872310217
11,10.466174574128356
20,18.209306240276913
11,10.466174574128356
19,17.383137616441328
