lengths,returns
86,-34.09616474114719
94,-9.313055504005751
97,-82.36956345279121
104,-42.071918504932825
138,-11.808653781120455
165,-94.63587092539835
101,-33.98207483176636
103,-41.293815961720775
61,-144.46104139790538
138,-7.222108122845533
115,-32.928908283521345
88,-46.91020817416868
75,-31.83535516596621
116,-54.59393146989502
101,-55.32243111892286
84,-31.042130172193126
87,-30.50503330795109
92,-39.457470612998755
119,-19.54196658462996
133,-78.89620437857191
78,-48.80990816349897
73,-27.529759556217744
82,-4.82669960776201
95,-73.17780688324432
132,-22.336103768890474
95,-35.01320332790108
95,-161.72454878366088
68,-63.98226005893035
210,-7.471864846185343
122,-44.57650148232565
74,-45.98951190376385
85,-1.9088566971856653
79,-66.52234428203762
121,-42.032235164949775
107,-90.48199407841635
113,-64.33723510630503
186,-36.33441604280667
101,-58.49559577709673
134,-83.9121410052854
135,-19.082472027060188
140,-16.292859827675795
116,-37.08089808615842
135,-60.55861139515697
182,-88.92383228007174
100,-15.806190852202684
106,-71.28718606983034
97,-55.082925828259
117,-87.50189010325606
130,-23.043458109937085
113,-88.30076347898758
65,-51.004902856590455
138,-64.64739414108291
118,-85.10570458943378
87,-71.82903517002676
113,-73.79747270613531
113,-70.50664728486784
81,-40.68797245543645
136,-19.864078724387404
117,-17.59626884991096
96,-128.93939753513538
83,-78.16909681876828
120,-43.01303049872871
73,-25.94265839451675
94,-4.622352033269628
134,-70.88771899622854
141,-17.22867390651985
126,-84.266115028093
114,-30.553904469451226
84,-27.464380587872693
87,-58.21503090077547
144,-17.947755708301987
130,-77.0574768083385
115,-38.34753396577748
92,-103.14070534974628
111,-34.03100831596022
72,-54.608975869940785
147,-83.79250449582386
125,-61.04315047897066
158,-25.746058990125746
84,-71.79080657078578
154,-83.95600778033433
93,-34.73762870982335
113,-28.82862937100147
80,-74.6762467385993
80,-7.603279976176977
143,-103.51021049748864
110,-82.6797692642992
157,-11.512406030634821
199,-25.677477510041264
201,-11.34494834212179
119,-66.71672403761512
91,-57.6478538185438
166,-29.555760728022097
