lengths,returns
121,-70.06196086876682
109,-66.22455991010976
152,-78.07627306335269
109,-66.22455991010976
160,-79.76999728712221
125,-71.24163906331354
96,-61.51039211065149
160,-79.76999728712221
92,-59.931534704845895
112,-67.22772425621959
179,-83.28660649851155
137,-74.50902393036903
195,-85.76925122179105
136,-74.25153932360507
120,-69.7595564330978
122,-70.36134126007914
148,-77.17695398646586
84,-56.576867320818785
119,-69.4540974071695
91,-59.52680273216757
100,-63.027036235027296
175,-82.6010171523735
113,-67.55544701365739
122,-70.36134126007914
113,-67.55544701365739
94,-60.72889716421946
136,-74.25153932360507
124,-70.95115056900357
109,-66.22455991010976
122,-70.36134126007914
108,-65.88339384859572
129,-72.37483323007912
129,-72.37483323007912
132,-73.19532830831254
105,-64.83907934419773
127,-71.8139304459536
115,-68.20109361808561
142,-75.75833539554192
92,-59.931534704845895
135,-73.99145386222735
124,-70.95115056900357
115,-68.20109361808561
114,-67.87989254352081
124,-70.95115056900357
83,-56.13824981900888
132,-73.19532830831254
126,-71.5292226726804
132,-73.19532830831254
115,-68.20109361808561
100,-63.027036235027296
99,-62.653571954573025
158,-79.35924628825856
95,-61.12160819257726
121,-70.06196086876682
189,-84.88470650468518
147,-76.94641816814733
112,-67.22772425621959
71,-50.51613403997926
106,-65.19068855075575
132,-73.19532830831254
101,-63.39676587267702
179,-83.28660649851155
111,-66.89669116789858
110,-66.56231431100866
139,-75.01629435415468
128,-72.09579114149406
154,-78.51255522939196
109,-66.22455991010976
312,-95.60918115149278
208,-87.51221877410477
127,-71.8139304459536
154,-78.51255522939196
113,-67.55544701365739
93,-60.332219357797435
154,-78.51255522939196
104,-64.48391852949266
115,-68.20109361808561
132,-73.19532830831254
149,-77.4051844466012
101,-63.39676587267702
106,-65.19068855075575
136,-74.25153932360507
89,-58.70503288661113
117,-68.8338918550857
108,-65.88339384859572
125,-71.24163906331354
137,-74.50902393036903
150,-77.63113260213518
96,-61.51039211065149
104,-64.48391852949266
102,-63.762798213950255
109,-66.22455991010976
107,-65.5387816652482
